"Country","Year","Share_below_10_a_day","Share_below_2_a_day","Share_below_20_a_day","Share_below_5_a_day","Region","Region_USSR_Yugo","GDP.per.capita","GDP.per.capita_source","Population","Population_source","baseline_GCIP_income_vZ","baseline_GCIP_income_vZ_source","alt_GCIP_consumption_vZ","alt_GCIP_consumption_vZ_source","alt_Povcal_vZ","alt_Povcal_vZ_source"
"Equatorial Guinea","1910","99.5327228324804","69.7091705252967","99.9764110294303","95.5623102126038","SSA","SSA","660.37069883242","Maddison - extrapolated using average regional growth rate","125444.403983398","Extrapolated using average regional growth rate","0.415156831818182","regional average","0.415156831818182","regional average","0.415156831818182","regional average"
"Equatorial Guinea","1929","99.2296215510992","72.1314827462523","99.9343983816745","94.8657553531818","SSA","SSA","640.933121408775","Maddison - extrapolated using average regional growth rate","159712.162391047","Extrapolated using average regional growth rate","0.4646650375","regional average","0.4646650375","regional average","0.4646650375","regional average"
"Equatorial Guinea","1950","99.06679250534","60.7876909957373","99.9417436166897","92.7450285532899","SSA","SSA","797","Maddison - original","211000","MDP","0.416007780769231","regional average","0.416007780769231","regional average","0.416007780769231","regional average"
"Equatorial Guinea","1960","94.6276575841147","59.2083195874239","98.6194188768796","84.5373470880597","SSA","SSA","1101","Maddison - original","244000","MDP","0.591505244666667","regional average","0.457259122","regional average","0.518545579166667","regional average"
"Equatorial Guinea","1970","87.0376471626993","40.5988483230292","95.6964514691125","70.5348824521545","SSA","SSA","1934","Maddison - original","270000","MDP","0.595207163777778","regional average","0.458712182","regional average","0.506116472","regional average"
"Equatorial Guinea","1980","81.1187828093831","32.8677640774844","92.6928966549581","62.2202188213076","SSA","SSA","2613","Maddison - original","256000","MDP","0.6093014125","regional average","0.4602861525","regional average","0.461324102439024","regional average"
"Equatorial Guinea","1990","82.4084828551821","35.271682104504","93.2519035921636","64.3291823286345","SSA","SSA","2474","Maddison - original","371000","MDP","0.615356746888889","regional average","0.466231754222222","regional average","0.462769681395349","regional average"
"Equatorial Guinea","2000","31.8888573358537","3.38897163371493","54.5001614952092","14.5790291671746","SSA","SSA","12915","Maddison - original","491000","MDP","0.598797426818182","regional average","0.445646905454545","regional average","0.442941975","regional average"
"Equatorial Guinea","2005","8.60411918524885","0.303827168806018","22.0046286124698","2.5053494625725","SSA","SSA","35570","Maddison - original","567000","MDP","0.591093502954545","regional average","0.435718428863636","regional average","0.434803577272727","regional average"
"Equatorial Guinea","2010","6.06288317975284","0.159539677833162","17.1843248836692","1.56937088380028","SSA","SSA","42038","Maddison - original","651000","MDP","0.583979063636364","regional average","0.433839519318182","regional average","0.434894952272727","regional average"
"Equatorial Guinea","2017","9.33520171088851","0.307763944576967","23.9080882477596","2.67092281680092","SSA","SSA","31048","Maddison - original","778000","MDP","0.577449558372093","regional average","0.431509239302326","regional average","0.434583384090909","regional average"
"Estonia","1820","92.0237828463842","31.9043107069362","98.6622516618829","72.5170752746255","EECA","USSR","1578.06072395192","Maddison - extrapolated using average regional growth rate","334254.640225872","Extrapolated using aggregate bloc growth rate","0.4556807","regional average","0.4556807","regional average","0.4556807","regional average"
"Estonia","1850","93.2559579978756","6.80988256500211","99.7288720792447","58.2955512867292","EECA","USSR","1885.10868201406","Maddison - extrapolated using average regional growth rate","450128.361483758","Extrapolated using aggregate bloc growth rate","0.29696375","regional average","0.29696375","regional average","0.29696375","regional average"
"Estonia","1870","83.1388028423759","29.3230827021902","94.5999721730128","62.251175254861","EECA","USSR","2317.2383343545","Maddison - interpolated","541203.824671021","Extrapolated using aggregate bloc growth rate","0.55086742","regional average","0.55086742","regional average","0.55086742","regional average"
"Estonia","1890","68.3507923018492","1.19431553335055","95.1146207489776","24.1648830937963","EECA","USSR","3276.66649552222","Maddison - interpolated","675430.576206626","Extrapolated using aggregate bloc growth rate","0.322501","van Zanden et al. (2014) - original","0.322501","vZ_gini_original","0.322501","vZ_gini_original"
"Estonia","1910","49.5576641504613","0.868300967355086","84.343072446983","15.1309298993441","EECA","USSR","4633.33579619407","Maddison - interpolated","904700.453274924","Extrapolated using aggregate bloc growth rate","0.3692264","van Zanden et al. (2014) - original","0.3692264","vZ_gini_original","0.3692264","vZ_gini_original"
"Estonia","1929","36.1318979598849","0.714020321262861","70.795364650701","10.4324819255984","EECA","USSR","6439.2047617708","Maddison - interpolated","1049894.64891324","Extrapolated using aggregate bloc growth rate","0.4129862","van Zanden et al. (2014) - original","0.4129862","vZ_gini_original","0.4129862","vZ_gini_original"
"Estonia","1950","12.4826870410127","0.0112855897655954","47.6677077215378","1.24198556518633","EECA","USSR","9264.39040905714","Maddison - interpolated","1096000","MDP","0.346244","van Zanden et al. (2014) - original","0.346244","vZ_gini_original","0.346244","vZ_gini_original"
"Estonia","1960","1.15723684089826","0.000000178883416991998","23.9783859721139","0.00627627260120997","EECA","USSR","11016.6008951038","Maddison - interpolated","1211000","MDP","0.24600342","GCIP (income) - original","0.3040239","GCIP_consumption_gini_original","0.4457496","vZ_gini_original"
"Estonia","1970","0.388495682365901","0.0000000155199217434958","13.6130875803112","0.00118969041872651","EECA","USSR","13100.21382123","Maddison - interpolated","1363000","MDP","0.24600342","GCIP (income) - original","0.3040239","GCIP_consumption_gini_original","0.460182","vZ_gini_original"
"Estonia","1980","0.146931004769032","0.00000000197857923629385","7.92627990201421","0.000283782077720887","EECA","USSR","15044","Maddison - original","1482000","MDP","0.24600342","GCIP (income) - original","0.3040239","GCIP_consumption_gini_original","0.3950347","Povcal_gini_original"
"Estonia","1990","0.385043202952","0.00000059384994784487","8.73697556057719","0.00355325650006163","EECA","USSR","17247","Maddison - original","1569000","MDP","0.2921755","GCIP (income) - original","0.32429264","GCIP_consumption_gini_original","0.3950347","Povcal_gini_original"
"Estonia","2000","2.66953893402468","0.00077152737543106","18.3494847367143","0.153138408920047","EECA","USSR","16807","Maddison - original","1365000","MDP","0.36594627","GCIP (income) - original","0.36283066","GCIP_consumption_gini_original","0.357844","Povcal_gini_original"
"Estonia","2005","0.475804554253583","0.0000121341729623264","6.86455482839813","0.0107836211467953","EECA","USSR","22519","Maddison - original","1324000","MDP","0.34206245","GCIP (income) - original","0.35994135","GCIP_consumption_gini_original","0.3344894","Povcal_gini_original"
"Estonia","2010","0.404873738272595","0.00000380160241805082","7.03817290514541","0.00659182319123046","EECA","USSR","20713","Maddison - original","1301000","MDP","0.3234112","GCIP (income) - original","0.3572554","GCIP_consumption_gini_original","0.320012","Povcal_gini_original"
"Estonia","2017","0.361559428844687","0.0000134467117723084","5.18260461317368","0.00903368358183225","EECA","USSR","26254","Maddison - original","1287000","MDP","0.35663216","GCIP (income) - original","0.36842345","GCIP_consumption_gini_original","0.3035503","Povcal_gini_original"
"Eswatini","1820","99.9511698603545","95.3739014800654","99.9967337204518","99.5361378133607","SSA","SSA","224.33331890158","Maddison - extrapolated using average regional growth rate","72998.9547985041","Extrapolated using average regional growth rate","0.5190016","regional average","0.5190016","regional average","0.5190016","regional average"
"Eswatini","1850","99.9910996913026","97.2950099406851","99.9997094731698","99.8479282544671","SSA","SSA","196.763735938928","Maddison - extrapolated using average regional growth rate","94009.6400965194","Extrapolated using average regional growth rate","0.46770565","regional average","0.46770565","regional average","0.46770565","regional average"
"Eswatini","1870","99.9418797733127","94.6414602353692","99.9961399292001","99.4504276017262","SSA","SSA","242.838929383361","Extrapolated using Prados de la Ecosura (2012)","111278.062515962","Extrapolated using average regional growth rate","0.513095516666667","regional average","0.513095516666667","regional average","0.513095516666667","regional average"
"Eswatini","1890","99.9997123977136","97.896860125195","99.9999990059414","99.9727471544688","SSA","SSA","242.838929383361","Extrapolated using Prados de la Ecosura (2012)","135372.073421283","Extrapolated using average regional growth rate","0.35073254","regional average","0.35073254","regional average","0.35073254","regional average"
"Eswatini","1910","99.9825268422076","93.2213044154592","99.9996138304711","99.6301613834345","SSA","SSA","310.566439345719","Extrapolated using Prados de la Ecosura (2012)","164682.937930811","Extrapolated using average regional growth rate","0.415156831818182","regional average","0.415156831818182","regional average","0.415156831818182","regional average"
"Eswatini","1929","99.5982709223716","79.2380962786361","99.9710529772815","96.8552488414311","SSA","SSA","524.836102144091","Extrapolated using Prados de la Ecosura (2012)","209669.521243223","Extrapolated using average regional growth rate","0.4646650375","regional average","0.4646650375","regional average","0.4646650375","regional average"
"Eswatini","1950","99.6638312899627","73.6261425234682","99.984413636588","96.5248301283689","SSA","SSA","604","Maddison - original","277000","MDP","0.416007780769231","regional average","0.416007780769231","regional average","0.416007780769231","regional average"
"Eswatini","1960","96.3667544104171","74.5009216702157","98.8820269963694","90.4164846991965","SSA","SSA","783","Maddison - original","352000","MDP","0.68353272","GCIP (income) - original","0.57868241","GCIP_consumption_gini_original","0.518545579166667","regional average"
"Eswatini","1970","89.36251291748","54.3786064102858","95.8657550598672","77.5404400832034","SSA","SSA","1704","Maddison - original","455000","MDP","0.68353272","GCIP (income) - original","0.57868241","GCIP_consumption_gini_original","0.506116472","regional average"
"Eswatini","1980","80.4993608108417","39.1093911295768","91.1310634914441","64.4427358189543","SSA","SSA","2946","Maddison - original","611000","MDP","0.68353272","GCIP (income) - original","0.57868241","GCIP_consumption_gini_original","0.461324102439024","regional average"
"Eswatini","1990","74.6982230689285","31.8806136261214","87.5811234959434","56.9753871538509","SSA","SSA","3881","Maddison - original","881000","MDP","0.68353272","GCIP (income) - original","0.57868241","GCIP_consumption_gini_original","0.462769681395349","regional average"
"Eswatini","2000","64.9097965611733","17.991212091758","82.6943867098325","42.9995981203618","SSA","SSA","4895","Maddison - original","1032000","MDP","0.61917206","GCIP (income) - original","0.51698191","GCIP_consumption_gini_original","0.442941975","regional average"
"Eswatini","2005","58.1091143660289","12.7927186451761","78.2949345646311","35.4640690245266","SSA","SSA","5867","Maddison - original","1023000","MDP","0.60395062","GCIP (income) - original","0.49457087","GCIP_consumption_gini_original","0.434803577272727","regional average"
